uuid,image1_index,image2_index,pair_id,method,x1,y1,x2,y2,confidence,r11,r12,r13,tx,r21,r22,r23,ty,r31,r32,r33,tz,h41,h42,h43,h44
5b31d3c5-938f-4a85-bf95-5a1927afe6e2,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,159.2920379638672,565.4867553710938,24.857006072998047,494.50433349609375,0.9401722550392151,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
57fc8390-73b6-4769-a4fd-26ccb7cc8f45,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,111.50442504882812,183.18585205078125,71.89595794677734,103.67416381835938,0.805278480052948,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
5cddc345-531e-43f0-9fae-5ca3e397829b,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,47.78761291503906,716.814208984375,159.46627807617188,715.2750244140625,0.7920805215835571,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
1bf1eb0c-9992-4c22-b639-282277a80eff,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,55.75221252441406,406.1947021484375,144.17910766601562,253.64442443847656,0.7669898271560669,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
50bfd869-893c-414b-9b2e-80eb950a2155,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,39.8230094909668,716.814208984375,152.44212341308594,717.0770263671875,0.710013747215271,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
811b40c8-fdf7-401c-aeab-d482e6e21493,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,55.75221252441406,756.63720703125,55.86077117919922,802.960205078125,0.7074652910232544,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
fb4e7a64-cbe3-4fbf-baf6-b5d00760506d,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,159.2920379638672,358.4071044921875,48.48142623901367,270.6783447265625,0.6755478382110596,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
d5b807dc-dc89-4f32-8e91-1b81f6c22be0,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,15.929203987121582,422.1239013671875,25.53793716430664,327.4421691894531,0.6569638252258301,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
9b1ca5f2-e436-480b-8b40-f3f67bb0b9fa,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,103.53982543945312,581.4159545898438,49.50141143798828,429.84710693359375,0.6484835743904114,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
50b44d3d-b656-4580-b388-8dedc4e9ec72,1,2,data/werdersee-batch2/image_0008_data/werdersee-batch2/image_0010,loftr,127.43363189697266,477.8761291503906,111.20704650878906,342.8351745605469,0.6367961168289185,19.362072701384662,-1.9366367172616779,1570.8771136408054,1570.8771136408054,58.926998961887534,25.425149567918837,-4295.407739355334,-4295.407739355334,0.10862255661691549,0.024005992313142575,1.0,1.0,0.0,0.0,0.0,1.0
