uuid,image1_index,image2_index,pair_id,method,x1,y1,x2,y2,confidence,r11,r12,r13,tx,r21,r22,r23,ty,r31,r32,r33,tz,h41,h42,h43,h44
2402b3f2-1e23-4d9b-a562-b5a3e214bf11,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,127.43363189697266,565.4867553710938,119.6919174194336,565.1557006835938,0.9998780488967896,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
7afee88c-f616-4a1c-a988-0b85f06807b9,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,119.46903228759766,589.3805541992188,112.84272766113281,588.7023315429688,0.9997501373291016,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
4a0d407d-eab8-450a-8488-9252c5b9ac7e,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,111.50442504882812,844.247802734375,102.28363037109375,843.8964233398438,0.9997315406799316,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
dd06f64f-f8cb-40af-b91a-bc30f747b975,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,135.3982391357422,565.4867553710938,128.06686401367188,564.935302734375,0.9996717572212219,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
5b3c43db-b5bd-4113-8de8-1fa214b62097,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,111.50442504882812,589.3805541992188,105.10498809814453,589.255859375,0.9995744824409485,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
6dc3e0cd-a46d-42d3-83df-089347b33ca4,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,71.6814193725586,605.3097534179688,64.33394622802734,605.6625366210938,0.9994511008262634,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
9af57979-29b6-4eff-b327-ce38b99c84bd,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,111.50442504882812,525.6637573242188,103.23878479003906,526.7572631835938,0.9993830323219299,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
001b8cdc-cf90-4266-9f8c-a1d39bdfe76b,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,127.43363189697266,597.3451538085938,118.89136505126953,596.1442260742188,0.9993361830711365,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
420cd8e2-ba62-4e86-8a63-c95ae92f4b34,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,143.3628387451172,613.2743530273438,137.3768768310547,615.1646728515625,0.9993208646774292,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
2d7d5191-021c-4c21-80d8-4ba54b532ac0,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,103.53982543945312,589.3805541992188,94.47323608398438,589.7457885742188,0.9991021156311035,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
ba715294-da4d-42b2-891b-05d48a574a87,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,23.89380645751953,653.0973510742188,16.818378448486328,653.6541137695312,0.9990425109863281,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
b3a7d369-13d9-43f3-876d-bf0ed9673ced,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,47.78761291503906,589.3805541992188,40.986576080322266,588.929443359375,0.9990410208702087,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
45c4e00b-672d-4311-94de-8f4fd1ef8ebd,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,151.3274383544922,788.49560546875,144.7264862060547,786.061767578125,0.9990333318710327,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
12fc8de0-192e-473f-990f-3594de7ceac9,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,135.3982391357422,573.4513549804688,127.23958587646484,572.9131469726562,0.9989925622940063,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
ba747fdb-c5b4-40de-81fd-1e6377ad8897,1,2,data/werdersee-batch2/image_0007_data/werdersee-batch2/image_0008,loftr,135.3982391357422,557.5221557617188,128.5689697265625,559.0977172851562,0.9989649057388306,1.004334106232963,0.0003322575370747175,7.440819543092999,7.440819543092999,0.01664243937609373,0.9980474928802209,0.2845391195673449,0.2845391195673449,3.0147269269601944e-05,-2.9712968010088125e-06,1.0,1.0,0.0,0.0,0.0,1.0
