uuid,image1_index,image2_index,pair_id,method,threshold,x1,y1,x2,y2,confidence,r11,r12,r13,tx,r21,r22,r23,ty,r31,r32,r33,tz,h41,h42,h43,h44
9f4b287e-6bef-4caa-bd9a-286cd1376790,4,5,image_0008_image_0010,loftr,80.0,167.2566375732422,692.9203491210938,150.224609375,622.3790893554688,0.24484333395957947,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
5d4e4a7e-9b1e-41fe-9664-4191bbb8d753,4,5,image_0008_image_0010,loftr,80.0,135.3982391357422,724.77880859375,151.41891479492188,660.5709228515625,0.2059478610754013,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
75aeae84-6fa6-446a-9757-c9e9a60b66d7,4,5,image_0008_image_0010,loftr,80.0,47.78761291503906,732.743408203125,47.43704605102539,723.636474609375,0.34207484126091003,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
3e83c5d9-53fe-40e7-b1c9-feb5d76ba3b3,4,5,image_0008_image_0010,loftr,80.0,55.75221252441406,748.672607421875,54.000484466552734,796.718505859375,0.5144205689430237,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
30112236-f143-4144-a413-bc09ef9fdb13,4,5,image_0008_image_0010,loftr,80.0,87.6106185913086,748.672607421875,80.6260986328125,726.2587890625,0.32718127965927124,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
bbde56f0-ce36-4567-8efb-5d927fbeeed9,4,5,image_0008_image_0010,loftr,80.0,47.78761291503906,756.63720703125,48.31715393066406,802.5374755859375,0.5451485514640808,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
b32fe2c5-a3c7-4e38-af09-587cbde7777e,4,5,image_0008_image_0010,loftr,80.0,55.75221252441406,756.63720703125,55.86077117919922,802.960205078125,0.7074652910232544,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
075e0972-00a6-47b9-9550-624d79786fd7,4,5,image_0008_image_0010,loftr,80.0,87.6106185913086,756.63720703125,79.34407043457031,733.6533813476562,0.2997853457927704,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
61777906-ecf6-44c4-8624-1a12c9c600d5,4,5,image_0008_image_0010,loftr,80.0,103.53982543945312,764.601806640625,62.75449752807617,741.3929443359375,0.2112334668636322,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
76a19a57-2b03-40c4-81ba-1be979833dcd,4,5,image_0008_image_0010,loftr,80.0,151.3274383544922,764.601806640625,175.42315673828125,788.1340942382812,0.20656245946884155,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
4905e53d-f155-49d6-ae85-3ddc608226c0,4,5,image_0008_image_0010,loftr,80.0,175.2212371826172,804.4248046875,143.43218994140625,741.3988037109375,0.21346449851989746,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
ea9f442e-821b-4abd-9ecf-1c39fc1303e4,4,5,image_0008_image_0010,loftr,80.0,159.2920379638672,820.35400390625,168.53866577148438,780.371337890625,0.24729126691818237,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
63ebf799-961e-4536-b07b-70bd46b3c474,4,5,image_0008_image_0010,loftr,80.0,103.53982543945312,860.177001953125,62.027259826660156,796.1264038085938,0.2025170475244522,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
b758c4d5-6338-4453-a2ec-8dbd4b867fb4,4,5,image_0008_image_0010,loftr,80.0,159.2920379638672,868.1416015625,166.1349334716797,796.211669921875,0.3093220889568329,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
f0e3986e-6d30-4695-a20a-d6f2301cc7e4,4,5,image_0008_image_0010,loftr,80.0,143.3628387451172,876.106201171875,111.29380798339844,812.9442138671875,0.23050972819328308,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
89f20fbe-8069-4405-a581-ebd30c4698ac,4,5,image_0008_image_0010,loftr,80.0,159.2920379638672,876.106201171875,165.3418731689453,804.194091796875,0.40117624402046204,1.09000888837646,0.03027006621904335,-6.6388038844277615,-6.6388038844277615,-0.1665028728832094,1.1735186087930232,39.400158446039384,39.400158446039384,0.00022938216921467407,0.00021141962283291422,1.0,1.0,0.0,0.0,0.0,1.0
