uuid,image1_index,image2_index,pair_id,x1,y1,x2,y2,r11,r12,r13,tx,r21,r22,r23,ty,r31,r32,r33,tz,h41,h42,h43,h44
eaaab37c-0162-4857-8f18-62e1442d5416,1,2,image_0005_image_0006,55.75221252441406,302.6548767089844,55.4779052734375,309.7296447753906,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
a1a2a062-70d4-45c0-b588-37afe9b382f7,1,2,image_0005_image_0006,31.858407974243164,310.6194763183594,32.53622055053711,318.5087585449219,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
b3ada72c-4076-48e4-af81-087ab21cbdbd,1,2,image_0005_image_0006,63.71681594848633,310.6194763183594,48.30833053588867,239.72975158691406,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
69eba136-8ca5-42ee-a39e-af7f778b1116,1,2,image_0005_image_0006,175.2212371826172,334.5132751464844,166.76776123046875,368.35968017578125,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
65af9b33-9fde-4d45-bbd0-bcfcaf3e1ac5,1,2,image_0005_image_0006,55.75221252441406,342.4778747558594,55.08280944824219,341.393310546875,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
539d6e29-386b-4311-812a-bfcfcb8d2f0e,1,2,image_0005_image_0006,47.78761291503906,350.4424743652344,53.61445236206055,350.3679504394531,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
3408908b-2219-481c-8e64-2d6c65b6daf1,1,2,image_0005_image_0006,39.8230094909668,390.2655029296875,40.97981262207031,460.79461669921875,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
fc03d138-eff1-4406-942a-53cc287d49d1,1,2,image_0005_image_0006,55.75221252441406,390.2655029296875,48.647193908691406,390.2550048828125,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
b6c169f8-6af2-44e7-ae81-049bcf16f45a,1,2,image_0005_image_0006,79.6460189819336,390.2655029296875,71.315185546875,389.73541259765625,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
22538cb9-dde9-415a-a0fa-0945929e0e96,1,2,image_0005_image_0006,15.929203987121582,398.2301025390625,24.264087677001953,342.9962463378906,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
b781316a-bd4c-45cf-b5f5-b576ba7f4832,1,2,image_0005_image_0006,23.89380645751953,398.2301025390625,30.748271942138672,343.6607971191406,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
520e7c41-5f6a-43ec-89ae-851f03a23dae,1,2,image_0005_image_0006,31.858407974243164,398.2301025390625,32.81603240966797,468.1252136230469,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
0a543f47-0225-43e7-aa7c-20ebc21caf8d,1,2,image_0005_image_0006,39.8230094909668,398.2301025390625,40.44575500488281,471.0492858886719,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
ced93eb9-1f37-4dee-bafc-a487495ba85b,1,2,image_0005_image_0006,63.71681594848633,398.2301025390625,56.92938232421875,398.9209289550781,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
4373be5f-fb14-4944-8475-b85edcb56dd7,1,2,image_0005_image_0006,71.6814193725586,398.2301025390625,62.953025817871094,398.5248107910156,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
eef125a6-8fde-48e0-ade5-270916716179,1,2,image_0005_image_0006,79.6460189819336,398.2301025390625,70.1164779663086,398.8239440917969,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
0e092d87-ba39-4f63-96d3-baf89f842507,1,2,image_0005_image_0006,71.6814193725586,406.1947021484375,65.33438873291016,407.6101989746094,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
dc89d130-8e91-4fd8-94e0-707762a3d73f,1,2,image_0005_image_0006,79.6460189819336,406.1947021484375,71.03973388671875,406.6981506347656,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
1ed1868f-d4d5-4417-9d24-2b75768e7f8a,1,2,image_0005_image_0006,167.2566375732422,406.1947021484375,159.55616760253906,414.32818603515625,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
35f301e5-c071-40d7-933a-8801b0ff333f,1,2,image_0005_image_0006,23.89380645751953,414.1593017578125,23.99236297607422,444.3072204589844,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
67d8f410-ed82-455f-91e6-74902887dc78,1,2,image_0005_image_0006,39.8230094909668,414.1593017578125,31.54239845275879,415.5923767089844,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
8b2cf430-fbe4-4626-9718-21dfe3ff7727,1,2,image_0005_image_0006,47.78761291503906,414.1593017578125,39.05569076538086,416.10467529296875,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
d2f9d8f5-0399-4a0a-909b-4bbb18b0edb9,1,2,image_0005_image_0006,55.75221252441406,414.1593017578125,47.72969055175781,416.0888671875,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
d29ac1dd-18a1-485c-ad99-66e521da9215,1,2,image_0005_image_0006,63.71681594848633,414.1593017578125,55.5828971862793,415.2637634277344,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
eb3d678a-ee85-4d85-ac1e-a4ce7e6fe878,1,2,image_0005_image_0006,167.2566375732422,414.1593017578125,158.43212890625,424.5781555175781,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
3ccfee74-1bf8-49ae-9fa6-8211d49b63b0,1,2,image_0005_image_0006,23.89380645751953,422.1239013671875,23.168933868408203,453.77606201171875,0.995271906843537,0.0037079213874766535,5.123795176358341,5.123795176358341,0.013325668853738242,0.9818589697900858,5.966559195315449,5.966559195315449,1.8026896920626613e-05,-1.3458226530669249e-05,1.0,1.0,0.0,0.0,0.0,1.0
