uuid,image1_index,image2_index,pair_id,x1,y1,x2,y2,r11,r12,r13,tx,r21,r22,r23,ty,r31,r32,r33,tz,h41,h42,h43,h44
c48cefa5-eed1-4ef1-b5c2-3f1b0169f020,5,6,image_0010_image_0011,87.6106185913086,15.929203987121582,105.24235534667969,16.69842529296875,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
3fb9d766-68aa-4587-8bd4-0098c0c94017,5,6,image_0010_image_0011,143.3628387451172,31.858407974243164,118.6264419555664,56.28726577758789,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
f93eee37-0831-44e3-a7ac-7a2aa0bcf9d8,5,6,image_0010_image_0011,95.57522583007812,47.78761291503906,88.80610656738281,126.44326782226562,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
ac485923-8521-47ff-9bc4-c321203baf3d,5,6,image_0010_image_0011,15.929203987121582,55.75221252441406,14.900618553161621,79.96057891845703,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
5d3653b6-34e7-4ac1-b733-258a586ee4ba,5,6,image_0010_image_0011,143.3628387451172,71.6814193725586,137.33456420898438,150.7777099609375,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
7ad7be70-3f12-462e-8821-ef8d0818db8d,5,6,image_0010_image_0011,135.3982391357422,87.6106185913086,126.77877044677734,164.57533264160156,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
1014e0d8-4bfe-4899-90f8-cc91467a46c6,5,6,image_0010_image_0011,87.6106185913086,95.57522583007812,56.86274337768555,109.59927368164062,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
81606da0-1e33-4d1d-8b2a-12991a9e89cd,5,6,image_0010_image_0011,103.53982543945312,103.53982543945312,104.39916229248047,102.96875,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
f4762c81-859e-4ded-8c0c-b7050a5ac193,5,6,image_0010_image_0011,39.8230094909668,111.50442504882812,40.39674377441406,94.75975799560547,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
fd303b29-49ca-4ca8-b6d1-26815e99fbb0,5,6,image_0010_image_0011,127.43363189697266,119.46903228759766,86.45946502685547,175.05294799804688,0.06722477402760223,0.048414232293734503,-4.164105486252274,-4.164105486252274,-2.044288973476691,0.3114169494504425,258.88028321342523,258.88028321342523,-0.004947811172957311,-0.00012889885008840064,1.0,1.0,0.0,0.0,0.0,1.0
