uuid,image1_index,image2_index,pair_id,method,threshold,x1,y1,x2,y2,confidence,r11,r12,r13,tx,r21,r22,r23,ty,r31,r32,r33,tz,h41,h42,h43,h44
8e291838-2951-4d48-81ef-af07b866ee9d,2,3,image_0006_image_0007,loftr,80.0,15.929203987121582,15.929203987121582,15.439077377319336,14.49153995513916,0.24442404508590698,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
6e907337-ea47-4c25-8cc2-aa17bda6ae6d,2,3,image_0006_image_0007,loftr,80.0,23.89380645751953,15.929203987121582,22.951662063598633,14.691781997680664,0.40905019640922546,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
29e0969d-0b80-4bc4-8884-1d7c986d7f2c,2,3,image_0006_image_0007,loftr,80.0,95.57522583007812,15.929203987121582,55.383888244628906,15.415084838867188,0.3913119435310364,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
ca8b8108-503f-4bf5-b760-41c638355526,2,3,image_0006_image_0007,loftr,80.0,103.53982543945312,15.929203987121582,64.6687240600586,15.264284133911133,0.5334281921386719,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
d591c173-2ff6-4e09-97a9-dff05f003f05,2,3,image_0006_image_0007,loftr,80.0,95.57522583007812,31.858407974243164,55.44908905029297,23.217388153076172,0.2635190188884735,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
b7bd8f4a-a407-4b24-a60b-4e2d88720526,2,3,image_0006_image_0007,loftr,80.0,23.89380645751953,39.8230094909668,23.137075424194336,30.524620056152344,0.5588679909706116,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
1335660f-f677-4445-9283-b3bb67b60b5d,2,3,image_0006_image_0007,loftr,80.0,31.858407974243164,39.8230094909668,31.97029685974121,31.570186614990234,0.5755712985992432,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
76bc613b-04de-493e-97bd-6e1331ba902f,2,3,image_0006_image_0007,loftr,80.0,39.8230094909668,39.8230094909668,40.28327560424805,38.48850631713867,0.4353524446487427,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
13c446d1-783d-4e4e-a340-bae67d2ff7df,2,3,image_0006_image_0007,loftr,80.0,111.50442504882812,47.78761291503906,104.5824966430664,32.99827575683594,0.2548273503780365,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
dda26c93-87e8-476f-a361-55def5330aac,2,3,image_0006_image_0007,loftr,80.0,119.46903228759766,47.78761291503906,136.3666229248047,25.95267105102539,0.2491440773010254,0.9873640641248418,0.002595295275421681,6.536653160855214,6.536653160855214,-0.019185855238969655,0.9829310959795741,7.251275089982485,7.251275089982485,-2.7878444755544317e-05,-9.479378429985409e-06,1.0,1.0,0.0,0.0,0.0,1.0
